deg,E_kWh
-24,1.6085646815517634
-22,1.6221878942802177
-20,1.634774536837307
-18,1.6463415883113666
-16,1.657814391301508
-14,1.6683443432883183
-12,1.677912076419079
-10,1.6869339876627174
-8,1.695135677033942
-6,1.7133852876449833
-4,1.7301843186991255
-2,1.7455386174727967
0,1.7593918342506796
2,1.7718129838644372
4,1.7827343525921906
6,1.7923953019900278
8,1.8008695393124579
10,1.8079420615777066
12,1.8136119197519074
14,1.8179928187884047
16,1.8216104750677258
18,1.8239507875284358
20,1.8256033248070507
22,1.8256766056928146
24,1.8247353899616545
