deg,E_kWh
-24,0.862632461715407
-22,0.8696121014753377
-20,0.8759970443926666
-18,0.8824312072296621
-16,0.8911504448502348
-14,0.9052791701723881
-12,0.9184912053709309
-10,0.9307744680605912
-8,0.942120802630152
-6,0.9525248242345451
-4,0.9621956226234222
-2,0.9708639553210094
0,0.9784849453849721
2,0.9848666698598816
4,0.9904165726191272
6,0.995135836323562
8,0.9990263088522605
10,1.0022151220994937
12,1.0050657799273073
14,1.0072200872286596
16,1.008682514598913
18,1.0094579351795205
20,1.0104522649724048
22,1.011017855327638
24,1.011014940490584
