deg,E_kWh
-24,1.8473516758515425
-22,1.859292561094334
-20,1.8720701700801547
-18,1.8898984912192291
-16,1.9064364972208971
-14,1.922524283849447
-12,1.9386299849032689
-10,1.9531248193426822
-8,1.9660137294976436
-6,1.9773019439974804
-4,1.9869946896972475
-2,1.9950969644900995
0,2.00161433125252
2,2.0062479419293293
4,2.009339637175999
6,2.011501145296055
8,2.0127214609136903
10,2.012641237466993
12,2.0112597415122706
14,2.008575714978959
16,2.0045873700753214
18,1.9999603221851638
20,1.9961995625519788
22,1.9914209994041432
24,1.9856230512128081
