deg,E_kWh
-24,1.333325072947318
-22,1.3478469734756313
-20,1.361370999974421
-18,1.3738996440374505
-16,1.3854358266477491
-14,1.3959827845604353
-12,1.4055439652735218
-10,1.4147300682929993
-8,1.4230002053108637
-6,1.4328860886345751
-4,1.4513893734877459
-2,1.4683927696502188
0,1.4838369197041135
2,1.49796224088672
4,1.5106200927716282
6,1.5218743354658832
8,1.5317152045157145
10,1.5401366639498324
12,1.5471355486505318
14,1.5530055304837478
16,1.5581052325358942
18,1.5624497518374276
20,1.5661939788859283
22,1.5682229484697963
24,1.5687051942034846
