deg,E_kWh
-24,0.2818013927969302
-22,0.2809927337974767
-20,0.28009093406121155
-18,0.27909956935789354
-16,0.2781756984668318
-14,0.2773066797569692
-12,0.27631489483112975
-10,0.27520150237258145
-8,0.2739678077569696
-6,0.27261647141339784
-4,0.2711356387697139
-2,0.26951144921690146
0,0.26774582479847375
2,0.2663528165204738
4,0.26503159846463764
6,0.2635957663079708
8,0.2620470111354741
10,0.26048143651396866
12,0.25911579266303886
14,0.2576516975428841
16,0.25609086502946193
18,0.25443512642781235
20,0.2528211504327441
22,0.2515205465200199
24,0.25014291719983694
