deg,E_kWh
-24,0.7990414038779445
-22,0.8054085483516253
-20,0.811381368974646
-18,0.8174544944489948
-16,0.8290924624794825
-14,0.8420059148893806
-12,0.8541084433367544
-10,0.8653861618991882
-8,0.8758281256631445
-6,0.8854256419713145
-4,0.8942480952794749
-2,0.902282004822841
0,0.909354861080275
2,0.9153181065763816
4,0.9205192113643064
6,0.9249566844706683
8,0.9286299091170809
10,0.9315390868732988
12,0.9343176631266138
14,0.9365232691318564
16,0.9381051529021913
18,0.939346354339164
20,0.9406588159626449
22,0.9414341245647129
24,0.9416761980608269
