deg,E_kWh
-24,1.4107768839645805
-22,1.4270014219811464
-20,1.4420971384418264
-18,1.456098183454142
-16,1.468966856963606
-14,1.4816673166305558
-12,1.4932939899032711
-10,1.5036558182871214
-8,1.5176531694043645
-6,1.5407270089609602
-4,1.5622441076604325
-2,1.582232257931481
0,1.6003583134189026
2,1.616722033246061
4,1.6314057844996541
6,1.6444472899400882
8,1.6558437163587034
10,1.6661372932585063
12,1.6750918966544093
14,1.6825475530240388
16,1.6885112960531599
18,1.6932435724473693
20,1.6966738077300914
22,1.6987552796192087
24,1.6997472212406446
