deg,E_kWh
-24,0.8438909551915917
-22,0.8440827242972395
-20,0.8439656912660409
-18,0.843563724509875
-16,0.8454913898765585
-14,0.8494252156672399
-12,0.8529031396222554
-10,0.8559189997531412
-8,0.8584705243809548
-6,0.8605236306081318
-4,0.8620562482614857
-2,0.8630297695517863
0,0.8634357500591039
2,0.8636680904089531
4,0.864015793327951
6,0.8640247634631272
8,0.8635978510173652
10,0.8627369559121626
12,0.8615828288016557
14,0.8603056147379918
16,0.8594202379116043
18,0.8584319334899667
20,0.8572618288886172
22,0.8557582162052494
24,0.8539108593846029
