deg,E_kWh
-24,0.5336527614218299
-22,0.5328768053717712
-20,0.5319286291618398
-18,0.5308892243628752
-16,0.5304258622239133
-14,0.5297581636839834
-12,0.5288872256497437
-10,0.5278363451585021
-8,0.5265482503628058
-6,0.5250245470050353
-4,0.5232664361493785
-2,0.5212516269590151
0,0.5189738410306289
2,0.5169857353243187
4,0.5149857786023178
6,0.512764956624583
8,0.5106264025141951
10,0.5085504837098567
12,0.5062769386139416
14,0.5038078559816321
16,0.5012438765041278
18,0.49906740835637886
20,0.49676093563365825
22,0.49440213885102485
24,0.49274510956006234
