deg,E_kWh
-24,1.7874918536889186
-22,1.8038666525737106
-20,1.819050020134242
-18,1.8330500719598999
-16,1.8471689636951392
-14,1.8600994022954342
-12,1.8719025773510434
-10,1.8830332519998485
-8,1.8927216411848045
-6,1.9098758065977672
-4,1.9292108444460105
-2,1.9469003616302696
0,1.962856459404175
2,1.9771261236760524
4,1.9896722972250103
6,2.0008341264002127
8,2.010539572421574
10,2.01858727501233
12,2.024972246608729
14,2.0299952963936554
16,2.0341878514401017
18,2.036889308168528
20,2.039090384847181
22,2.039603584834304
24,2.038272022706627
