deg,E_kWh
-24,1.8059864258596612
-22,1.8193280771601947
-20,1.8340992872037114
-18,1.855825985842122
-16,1.8761775735648867
-14,1.8950705717787995
-12,1.9125093242912459
-10,1.928637619889065
-8,1.9438469709971256
-6,1.9574873497075707
-4,1.969689348222095
-2,1.9804304082016828
0,1.9895001470998883
2,1.996430948755199
4,2.0019701109187578
6,2.0061197622762013
8,2.009124489588561
10,2.010961845586034
12,2.0117491099923046
14,2.0119495574818185
16,2.011046411558375
18,2.0090361250329805
20,2.005914089580527
22,2.0028395042694482
24,1.9990046634030976
