deg,E_kWh
-24,0.46678278002257356
-22,0.4673017316948471
-20,0.4676069034774485
-18,0.46772318469161667
-16,0.46909590381042
-14,0.47205297641091193
-12,0.47472269283223145
-10,0.477100249886386
-8,0.4791815970825858
-6,0.48097670784425883
-4,0.4825006236911974
-2,0.4836691176352446
0,0.4844804525564973
2,0.48537190442666706
4,0.4861779299459778
6,0.48669408748955445
8,0.4869198280535582
10,0.48701055256613446
12,0.4872950568261855
14,0.4873176157594852
16,0.4870784751551604
18,0.4865782136147024
20,0.4860486354390926
22,0.4857689444347452
24,0.4852554263405011
