deg,E_kWh
-24,1.1363296205565034
-22,1.1480400901030143
-20,1.1588714408516854
-18,1.1688484847355372
-16,1.1779733830293881
-14,1.1869889734514023
-12,1.195207585860193
-10,1.2024785643998102
-8,1.2088123553631127
-6,1.2231259143698434
-4,1.242132753295123
-2,1.2597188260371313
0,1.2756538707071605
2,1.2901691273037759
4,1.3031444175140159
6,1.3146057486641785
8,1.3245601589179654
10,1.3336203211029634
12,1.3413326307257045
14,1.3476773056282831
16,1.352673698307181
18,1.3568502926661
20,1.360231183396102
22,1.3622633438383958
24,1.3625942155045059
