deg,E_kWh
-24,1.788058339556301
-22,1.8007480842867467
-20,1.8130928858288715
-18,1.8260832628450212
-16,1.837870247752287
-14,1.8484783554374438
-12,1.8579305346613688
-10,1.8731367558427168
-8,1.8906205771197524
-6,1.9070651574331328
-4,1.9223726225025364
-2,1.9360724723850697
0,1.9481635390449545
2,1.9589229465890825
4,1.9682245167464767
6,1.9761289180236266
8,1.9826350116221678
10,1.9877407212131353
12,1.991442799769693
14,1.9940737026256552
16,1.995698498645882
18,1.9962846875217732
20,1.9960435651834125
22,1.994779667453936
24,1.9924677970346751
