deg,E_kWh
-24,1.5618236387053757
-22,1.571307842568453
-20,1.580683635614482
-18,1.5894930279502533
-16,1.5981365580130305
-14,1.6058011336258209
-12,1.6165784522674211
-10,1.6274648204481896
-8,1.6375729572799032
-6,1.646782830259868
-4,1.654952729996921
-2,1.6620610203958248
0,1.6679282985981234
2,1.672919785165751
4,1.6769148080452296
6,1.6797691225140299
8,1.6811298150344078
10,1.6815066370101148
12,1.6812851878547141
14,1.6804685232986865
16,1.6792184967367991
18,1.6774987996696482
20,1.6749557289124442
22,1.671574623635429
24,1.6674320604484105
