deg,E_kWh
-24,1.4978448129054152
-22,1.5083989213737994
-20,1.5210786533978173
-18,1.5406594948105896
-16,1.5589731986955428
-14,1.5760186149646431
-12,1.591854553659908
-10,1.6069523389069005
-8,1.6206934314981518
-6,1.6330863977646048
-4,1.6442121434219408
-2,1.6541069909391146
0,1.662565661076265
2,1.6691292119066239
4,1.6746568459842721
6,1.6790187354376473
8,1.682246036971966
10,1.6847386985420434
12,1.686211720903202
14,1.6866659257448873
16,1.6861149005044072
18,1.6855774393307743
20,1.6842964311154056
22,1.6821491857813258
24,1.6799572281166972
