deg,E_kWh
-24,0.8388955370580979
-22,0.8498480479642516
-20,0.8601396520011526
-18,0.8699753318190526
-16,0.8791449988520308
-14,0.8875801665269564
-12,0.8952773119228584
-10,0.9022337588643766
-8,0.9084477120811836
-6,0.913918622455488
-4,0.9186448690069761
-2,0.9226613725854353
0,0.9259088919980816
2,0.9283125763858914
4,0.9304459657038314
6,0.9320470964236042
8,0.9329812141574158
10,0.933250833203527
12,0.9328588700448116
14,0.9318086209578593
16,0.9304799108930684
18,0.9293137985390634
20,0.9278604546526092
22,0.9268848132170692
24,0.9254629352473023
