deg,E_kWh
-24,1.6000021968125628
-22,1.6113670406578322
-20,1.6217542678773869
-18,1.6311781891811592
-16,1.639652995198701
-14,1.6492943130651005
-12,1.6578745781134308
-10,1.677053629213752
-8,1.6949975384927283
-6,1.711409370903983
-4,1.7262774664320555
-2,1.7395963144987248
0,1.7513643553870983
2,1.7617530294148815
4,1.7709361036452742
6,1.778613322227434
8,1.7847893409910702
10,1.7894695774207547
12,1.7926599649035775
14,1.794150545584992
16,1.7952550202214757
18,1.7957892508288351
20,1.795237865444847
22,1.7936064980183146
24,1.7909011639240398
