deg,E_kWh
-24,1.4857615859282778
-22,1.5019887427492753
-20,1.5171013282097492
-18,1.5311030657992224
-16,1.543998197756339
-14,1.555791354325524
-12,1.566487432129189
-10,1.57664186208191
-8,1.5859041297710197
-6,1.6003052101650632
-4,1.6224219359201433
-2,1.6428090795241646
0,1.6614096565978094
2,1.6784873754660574
4,1.6938593632287358
6,1.7076263206034081
8,1.719779335852467
10,1.7303136288343404
12,1.7392276716868733
14,1.7466317272273555
16,1.7533116520563317
18,1.7590390626448698
20,1.7641243660689045
22,1.7667161922740962
24,1.7681085457792807
