deg,E_kWh
-24,0.9939235418056283
-22,1.0021530632901268
-20,1.009709827955608
-18,1.0228497487526371
-16,1.0369931379349464
-14,1.0502808753481128
-12,1.0634648812034588
-10,1.0757132385933208
-8,1.0870367685107034
-6,1.0977484647784963
-4,1.1073265284393234
-2,1.1157681958914425
0,1.1230717623401505
2,1.1289551893932017
4,1.1338824940831005
6,1.1378539174514617
8,1.141191170630914
10,1.143836188197683
12,1.1458837228148329
14,1.1475655777508524
16,1.1485361204398015
18,1.1487989694400136
20,1.1483581789589845
22,1.147218205342326
24,1.145383877899178
