deg,E_kWh
-24,1.5091997023013113
-22,1.524048958964682
-20,1.53779823230627
-18,1.550460172638511
-16,1.5620472507069967
-14,1.5725716060859927
-12,1.58204490668701
-10,1.5904782195045042
-8,1.6092132698619523
-6,1.628592082433273
-4,1.6463408332932925
-2,1.6624378676678195
0,1.676870227800338
2,1.689630242678809
4,1.7010520088255794
6,1.7110550012785228
8,1.719634572291046
10,1.726791942335793
12,1.7325292779620303
14,1.7364176092001193
16,1.7383746605833297
18,1.7397054709624964
20,1.7416460560575495
22,1.742648417641591
24,1.7427181337681892
