deg,E_kWh
-24,1.1472773131581104
-22,1.1568931773457247
-20,1.1732987362209806
-18,1.1905305336957186
-16,1.2067298314465025
-14,1.2221501501858156
-12,1.2371909985979443
-10,1.2510634733873909
-8,1.263756404347469
-6,1.2756106861505492
-4,1.28631649188087
-2,1.2957175629393312
0,1.3038171434314665
2,1.310244568611368
4,1.3155871766972036
6,1.3198490216684235
8,1.3233633024382585
10,1.3260203981290892
12,1.3277299234802402
14,1.3291719907424162
16,1.3298943820898317
18,1.3298324849858896
20,1.3289925520423882
22,1.3273809465731938
24,1.3250041086211082
