deg,E_kWh
-24,1.8169188711370243
-22,1.8368987535736097
-20,1.8555629003511294
-18,1.8735371816074358
-16,1.8906730720451967
-14,1.9064258400803578
-12,1.9208162637883825
-10,1.933864420333363
-8,1.9460754261861202
-6,1.9569199985930243
-4,1.9664495609317987
-2,1.974694318285308
0,1.981464061593897
2,1.9865752733420685
4,1.9904833928536674
6,1.9931784283379084
8,1.9946631307639824
10,1.9952128794298742
12,1.9947854389163022
14,1.9935281986051285
16,1.9918032326328212
18,1.9891052106021918
20,1.9855208396485116
22,1.981003944485381
24,1.9767579288660841
