deg,E_kWh
-24,1.7192248868939146
-22,1.7368620029198418
-20,1.7534488499505887
-18,1.7695310941264557
-16,1.784963608326726
-14,1.7991255420710668
-12,1.8120279461726823
-10,1.8236815020535107
-8,1.8345950294012399
-6,1.8442670359464803
-4,1.852702589292204
-2,1.8599036698491949
0,1.865652114784893
2,1.869839848802275
4,1.8728644388886735
6,1.8746745526303505
8,1.8752701528490485
10,1.8748635010992754
12,1.873572811021045
14,1.8713795766472532
16,1.868785425282635
18,1.865286638044282
20,1.8609272695319898
22,1.8555963194039995
24,1.8503861182879278
