deg,E_kWh
-24,1.5795639838547353
-22,1.5932087273871347
-20,1.6057931428560424
-18,1.6173951736630452
-16,1.628860581770501
-14,1.6392343372527554
-12,1.6487109311610975
-10,1.6575925740162358
-8,1.6653278152185294
-6,1.6720277144855336
-4,1.690948810577966
-2,1.7083161287244104
0,1.7240116924197038
2,1.7379723018154403
4,1.750253301927955
6,1.7612046703916577
8,1.7706334714351049
10,1.778503727080978
12,1.784825583735884
14,1.7899070792942702
16,1.7937576758013536
18,1.7961983846992453
20,1.7983622806257478
22,1.7992982698230857
24,1.79887509034644
