deg,E_kWh
-24,1.5854912639171972
-22,1.5960011887632224
-20,1.6070578004573455
-18,1.6170604116480072
-16,1.6260174555091098
-14,1.639293289860438
-12,1.6551550522836926
-10,1.6697710580261331
-8,1.6838786959041805
-6,1.6965969167213266
-4,1.708253444371112
-2,1.7183369396672545
0,1.726847102271774
2,1.733516621068528
4,1.7387925270850555
6,1.7428313430601343
8,1.7456795542188261
10,1.7480240973568393
12,1.7492139487349623
14,1.7492447442688586
16,1.7481170158312433
18,1.7458313549464595
20,1.743049007201138
22,1.7399018666895667
24,1.7368779115354878
