deg,E_kWh
-24,1.4423374291527393
-22,1.4532222365407028
-20,1.464381934039649
-18,1.4745339819199572
-16,1.4840659010267276
-14,1.5013037819718689
-12,1.517349705580389
-10,1.5329356898420814
-8,1.547216373109557
-6,1.5601242656624328
-4,1.5719261702520302
-2,1.582325024686822
0,1.5911869110813213
2,1.5980518432025015
4,1.603739082829855
6,1.6081327663598637
8,1.611623428507231
10,1.6139792091873177
12,1.6152000446618096
14,1.6152876444378625
16,1.614547314168035
18,1.613542829056314
20,1.611538838174526
22,1.6091960352456485
24,1.607022105555266
