deg,E_kWh
-24,1.0388605931482566
-22,1.046896533026521
-20,1.0604649580253127
-18,1.0759040262827952
-16,1.0904186564369431
-14,1.10418592564451
-12,1.117543581704396
-10,1.12987078705005
-8,1.1411603211213421
-6,1.1517101843754327
-4,1.16123323382561
-2,1.1696182155977943
0,1.1768691131871856
2,1.1827565949611896
4,1.1876980507006132
6,1.1916972057642288
8,1.1951078624893487
10,1.1977826035473618
12,1.1996207556009726
14,1.2012893314818762
16,1.2022970732987714
18,1.2026152657962972
20,1.202248318425799
22,1.2012005548666582
24,1.1994761859687046
