deg,E_kWh
-24,0.4045489026248536
-22,0.4051756820854247
-20,0.40710529337076046
-18,0.4088476923907112
-16,0.41040420410321327
-14,0.41178197679186845
-12,0.4129331566487981
-10,0.41385884356565555
-8,0.414555806074733
-6,0.41502223229307106
-4,0.41524109457571445
-2,0.41520194504070573
0,0.41490503583845156
2,0.414744181828424
4,0.41435858622714195
6,0.4140752187210082
8,0.41374813533636917
10,0.4134321960491372
12,0.41295596300407705
14,0.4129206126436343
16,0.41270869095371754
18,0.41232096285824354
20,0.41175840308452966
22,0.41102219136403884
24,0.4105550308593803
