deg,E_kWh
-24,1.7824607103916001
-22,1.796518730184311
-20,1.8104113929826715
-18,1.8230784362587
-16,1.8345304026368086
-14,1.8447657472036636
-12,1.8651588403178485
-10,1.8840938822471989
-8,1.902068306853472
-6,1.9185642960550264
-4,1.9335740072261869
-2,1.946716063960393
0,1.9579951799074902
2,1.9666815155500985
4,1.9737562635440504
6,1.9794009116686266
8,1.9839078600017512
10,1.987329952029484
12,1.9894495402637185
14,1.9902710062315987
16,1.9897985006331733
18,1.9880358401810962
20,1.985756092771748
22,1.9831077576316907
24,1.9807202056155384
