deg,E_kWh
-24,1.716022445861313
-22,1.730924108913714
-20,1.7447108396336626
-18,1.757404292199938
-16,1.770110095875659
-14,1.7816748180880713
-12,1.792226423146315
-10,1.8020655107808252
-8,1.8106785125022613
-6,1.8223596243704152
-4,1.8403047238693984
-2,1.8567955692378555
0,1.87174581451662
2,1.8850260258194316
4,1.8967967204243772
6,1.9073602670075371
8,1.9166034674718597
10,1.9244318394182174
12,1.9308408674641837
14,1.9361208318029612
16,1.9404489965598222
18,1.9434738655937749
20,1.9461511026737885
22,1.9477623234638712
24,1.9474006715847723
