deg,E_kWh
-24,1.358630875935852
-22,1.372948238488591
-20,1.386238026081763
-18,1.3985048934128295
-16,1.4097538195178925
-14,1.4199899897839023
-12,1.4292186864429728
-10,1.4376692284995158
-8,1.445574721593799
-6,1.4630014470317974
-4,1.4802218245006251
-2,1.4958689399294007
0,1.5099120023645178
2,1.5226082599654582
4,1.5338335900023181
6,1.5436543096207769
8,1.5520665254663244
10,1.5590690392892617
12,1.564662786750879
14,1.5688504350934367
16,1.5721866960419757
18,1.5750048563265446
20,1.5764838126235654
22,1.5770097917529318
24,1.576590649744907
