deg,E_kWh
-24,1.4804376823836016
-22,1.4949832361742126
-20,1.5084252691808337
-18,1.5207767304076505
-16,1.532050471585154
-14,1.5422590948135306
-12,1.5514148113516013
-10,1.5595293116260673
-8,1.5753885895300004
-6,1.5941892468162988
-4,1.611323747461332
-2,1.626769174366652
0,1.640513742638571
2,1.6526149477900276
4,1.6633470913309247
6,1.6726230852472954
8,1.6804469924847085
10,1.686824171772396
12,1.691761188118246
14,1.6952654781599505
16,1.6965812315415751
18,1.697350062183785
20,1.6985330125106142
22,1.6988271230407561
24,1.6981811693916051
