deg,E_kWh
-24,0.6432754557482472
-22,0.64912865123347
-20,0.6554426969307396
-18,0.661719117732063
-16,0.6675150609790961
-14,0.6728235240311025
-12,0.677638329012909
-10,0.6819540656881382
-8,0.6857660486585894
-6,0.689070284249234
-4,0.6918634441317725
-2,0.6941731119949746
0,0.6959446237803548
2,0.6977851773943654
4,0.6991535428771478
6,0.7000488890188914
8,0.7004708742953603
10,0.7004196586619862
12,0.6998959000539234
14,0.6992390041610563
16,0.6986449517390337
18,0.6977314616707309
20,0.6973399810059229
22,0.6966132326850186
24,0.695552739688766
