deg,E_kWh
-24,1.4386112523160408
-22,1.447830170530302
-20,1.456241786230978
-18,1.463855235619972
-16,1.471287706677724
-14,1.4781501903982568
-12,1.4860183750006821
-10,1.4962807679907302
-8,1.5057175747806788
-6,1.5141213928181747
-4,1.5214885987815336
-2,1.5278824082293132
0,1.533219321995515
2,1.537683720713013
4,1.5412746646491589
6,1.5438857160601818
8,1.5455233876685166
10,1.5463878756050677
12,1.5464230288528618
14,1.5456185272136873
16,1.5442858258265142
18,1.5426629907534364
20,1.5402832116730434
22,1.5376904561717595
24,1.5348471176103775
