deg,E_kWh
-24,1.8965133511741166
-22,1.9102757020095238
-20,1.9228388460601784
-18,1.934214111421725
-16,1.9509955890381157
-14,1.9715597284728956
-12,1.9914369966200893
-10,2.0095620284406124
-8,2.025932043163031
-6,2.040546336854106
-4,2.0534055711809662
-2,2.064511280475075
0,2.073865709068697
2,2.0808445223835808
4,2.086396556363437
6,2.090906103672814
8,2.0940093095367005
10,2.0957066919099434
12,2.0959987713387718
14,2.094886012086012
16,2.0923687789705854
18,2.090637229059508
20,2.0882279015030583
22,2.0847308227806165
24,2.0801481156660815
