deg,E_kWh
-24,1.8812510894865182
-22,1.9041346582389536
-20,1.9263705680904828
-18,1.9470479860887149
-16,1.9661739118593873
-14,1.9837562035676057
-12,1.999803220528923
-10,2.014323529107306
-8,2.027371787879645
-6,2.039936760986916
-4,2.0507614225877044
-2,2.059779019554354
0,2.0669944196433154
2,2.072166997289247
4,2.075800964736056
6,2.0778986843952496
8,2.078563380647123
10,2.0789432170575046
12,2.078110627820529
14,2.0760504635677126
16,2.07276098735553
18,2.0682395478044775
20,2.0624826033377897
22,2.056039678514326
24,2.051391031055624
