deg,E_kWh
-24,1.3897617178271375
-22,1.39924388062722
-20,1.4088832974878056
-18,1.4236653437345401
-16,1.4374366104098235
-14,1.450199841242998
-12,1.4619474301589062
-10,1.4726798268657852
-8,1.4828572984714714
-6,1.4922420738462838
-4,1.500546504165603
-2,1.5076100897897378
0,1.5134342032630579
2,1.5178966741215962
4,1.5212795272602937
6,1.524129877971744
8,1.5263700204192419
10,1.5277475237342115
12,1.5282344895514766
14,1.5278250489897096
16,1.5265125001784992
18,1.5242893269291171
20,1.5221258543677898
22,1.5202386087782707
24,1.5179569621471298
