deg,E_kWh
-24,0.5945486198440079
-22,0.5941191276144087
-20,0.5934929756104009
-18,0.5926709191494692
-16,0.5916539004046087
-14,0.5904430476569147
-12,0.5890396746024369
-10,0.587696197519469
-8,0.5890659098961032
-6,0.5902679972318488
-4,0.5911614387587105
-2,0.5917422054373342
0,0.5920072734768106
2,0.5919544654067892
4,0.59212026945501
6,0.592263357518899
8,0.5921052993547868
10,0.5916452597148603
12,0.5908828695436398
14,0.5900562317649499
16,0.589114928845287
18,0.5880327156529148
20,0.5879400561078857
22,0.5876155933289776
24,0.5870592649609473
