deg,E_kWh
-24,1.4555251806323573
-22,1.4662281863515716
-20,1.476706144999419
-18,1.4898487175884214
-16,1.5091117412787622
-14,1.528145693245749
-12,1.5458119727454265
-10,1.5620730796606723
-8,1.5769226346221499
-6,1.590355946406634
-4,1.6023695678636836
-2,1.6130025540421957
0,1.6222406316686238
2,1.6294680859444493
4,1.6353991937569614
6,1.6400322519575352
8,1.6437548600387217
10,1.6464529160894803
12,1.6486006459868459
14,1.6499615523205107
16,1.650315838936931
18,1.6496635109376616
20,1.6480046978909122
22,1.6453410718062398
24,1.643429171732838
