deg,E_kWh
-24,1.4151902695902017
-22,1.4256246711911602
-20,1.4362978031835791
-18,1.4464301414758451
-16,1.4589870381686725
-14,1.4772616204759395
-12,1.4942613197616643
-10,1.5099124273513964
-8,1.524206158121321
-6,1.5371361099476724
-4,1.5486975599418866
-2,1.55896077343269
0,1.5678502783023982
2,1.574752722489548
4,1.580388086904114
6,1.584812153322985
8,1.5883486943185323
10,1.5907696357920682
12,1.592794330875668
14,1.5939263741435246
16,1.594067868727128
18,1.593218536927916
20,1.5913782629088518
22,1.5891126357456178
24,1.586962876125642
