deg,E_kWh
-24,1.34420567834255
-22,1.3539801166127454
-20,1.3628550792285314
-18,1.3708437080569191
-16,1.37864428987589
-14,1.3936213556549324
-12,1.4075386065840862
-10,1.4208630013720105
-8,1.4331693977882245
-6,1.444361269697598
-4,1.4545661282091746
-2,1.4634740471826768
0,1.4710861950791427
2,1.4770898411216218
4,1.4821652112535748
6,1.4863387525047884
8,1.4896354647621732
10,1.491978146311785
12,1.4933654411611814
14,1.4937957430531401
16,1.4936837575892656
18,1.4933138034860844
20,1.4924228952565737
22,1.4917835517218208
24,1.4904209400771942
