deg,E_kWh
-24,1.8858291189309362
-22,1.9099145908473334
-20,1.9329741559145286
-18,1.9544527859964909
-16,1.9743545782262395
-14,1.9926850621076126
-12,2.00945075430803
-10,2.0246588068815963
-8,2.038441816840349
-6,2.0516593867473003
-4,2.0631087821727143
-2,2.072705622352729
0,2.0804568312239904
2,2.0861531435431813
4,2.090255060561852
6,2.092765830759168
8,2.0941078081535704
10,2.09492714482748
12,2.094462535177808
14,2.092714921330307
16,2.089684541779686
18,2.085370928365613
20,2.0797729170803056
22,2.0741124180517443
24,2.0696257429167466
