deg,E_kWh
-24,2.084784253632137
-22,2.100297746066167
-20,2.119475621342083
-18,2.141377994487806
-16,2.16289406115515
-14,2.183059282832165
-12,2.201546062589104
-10,2.2184583778841658
-8,2.234313760820539
-6,2.2483462967936525
-4,2.260559170797079
-2,2.2711555710552904
0,2.279827660314305
2,2.2861116508739654
4,2.290708125197747
6,2.293936554677411
8,2.2956575763869402
10,2.295863020203956
12,2.295216392975461
14,2.2933391500784968
16,2.2900555090652785
18,2.2865829485379905
20,2.28201249978165
22,2.276284523911545
24,2.270361555830127
