deg,E_kWh
-24,1.8340204636566833
-22,1.8579653537239813
-20,1.880863411433076
-18,1.9022088291077635
-16,1.9220037409117199
-14,1.9402518752761828
-12,1.9569580889896132
-10,1.9721280053918244
-8,1.9859131865596802
-6,1.99906067500985
-4,2.0104728717168827
-2,2.0200634598414764
0,2.0278385982518814
2,2.0335673933021186
4,2.0377332270882387
6,2.040339033849033
8,2.0418996757586014
10,2.042862467204707
12,2.042577844187709
14,2.041047431372972
16,2.0382723737724655
18,2.034253328075514
20,2.0289904665132372
22,2.0239273612766246
24,2.019837328804254
