deg,E_kWh
-24,1.1122251935241174
-22,1.128110596674802
-20,1.1430701800428273
-18,1.1571013416626446
-16,1.1702029360745914
-14,1.1826468624849262
-12,1.1947447424448652
-10,1.2057928260908344
-8,1.2157937028931598
-6,1.2248472444016927
-4,1.233098199908292
-2,1.2401903765844262
0,1.2461274469782515
2,1.250809687318032
4,1.254539800139819
6,1.2573208492900616
8,1.2592509001185788
10,1.2606760270218604
12,1.2612667725655489
14,1.261025359783115
16,1.2606785157821148
18,1.2597486118578416
20,1.2581286377500958
22,1.2558208677075509
24,1.25282740308695
