deg,E_kWh
-24,0.9187851420456635
-22,0.9265945477130567
-20,0.9337743357755228
-18,0.9407695696899911
-16,0.9560123653292432
-14,0.9705808861806331
-12,0.9842033103155221
-10,0.9968691400918588
-8,1.0085705934815996
-6,1.0194385579660588
-4,1.0294862141869319
-2,1.0384472403435976
0,1.0463200438832416
2,1.0525828628095377
4,1.0582099046337294
6,1.0630054889263256
8,1.066943528672656
10,1.0700374760086497
12,1.0728983545012143
14,1.075043278387853
16,1.076475703551343
18,1.07719953892727
20,1.0772190999545037
22,1.0774018764593374
24,1.0773912910320842
