deg,E_kWh
-24,1.7419520808980637
-22,1.7596407376107972
-20,1.7760940695342946
-18,1.7917667282939935
-16,1.8070538640514986
-14,1.8210049964960557
-12,1.8338820158864602
-10,1.8459952003358049
-8,1.8566860415746438
-6,1.8659702453684828
-4,1.8738622435474144
-2,1.8804699837264252
0,1.885681743322787
2,1.8894086076064769
4,1.8919346362109786
6,1.8935485714905933
8,1.8939807330692056
10,1.8932330233121675
12,1.8913489929548877
14,1.8890129568863372
16,1.885640086605883
18,1.8815239617890438
20,1.8773156325485787
22,1.8721962762914315
24,1.8661599607781587
