deg,E_kWh
-24,0.7888067666705475
-22,0.7946803817230969
-20,0.8000334818849147
-18,0.8057139152971999
-16,0.8145924776056446
-14,0.8270534496348803
-12,0.8387018811371373
-10,0.8495262828128719
-8,0.8595184632192141
-6,0.8686726521579881
-4,0.8771216473858188
-2,0.8847418306440751
0,0.8914155682203869
2,0.8970538809943361
4,0.9019277914287767
6,0.9060380858361227
8,0.9093863305576928
10,0.9120262416108444
12,0.9144533038750653
14,0.9162439724456419
16,0.9174027130686132
18,0.9180590726150827
20,0.918941863422545
22,0.9192912551690131
24,0.9191129667661698
