deg,E_kWh
-24,1.1182734641553276
-22,1.135266438282048
-20,1.1516811815733894
-18,1.1671292323675668
-16,1.1816051900762072
-14,1.1954567860209018
-12,1.2088528308451878
-10,1.2211514148996303
-8,1.232348872567456
-6,1.2426347284296335
-4,1.2519899830590306
-2,1.2601252988629745
0,1.267044020729752
2,1.2726065035586687
4,1.2771528127732494
6,1.2806862846387088
8,1.2835234570523535
10,1.2856333807040232
12,1.2868397154375633
14,1.2874845225626104
16,1.2878298872106493
18,1.2874321952715202
20,1.2862955489694268
22,1.284424029403652
24,1.281821679024397
