deg,E_kWh
-24,1.918066009484438
-22,1.9315076782827139
-20,1.9494363473962901
-18,1.969507306509136
-16,1.98815072022033
-14,2.0060235495452283
-12,2.023783556838551
-10,2.039850088805096
-8,2.0542360866376463
-6,2.0669540161971964
-4,2.0780155319272744
-2,2.0874312045115166
0,2.095212938662574
2,2.100845055146348
4,2.104938816257338
6,2.10780417395334
8,2.1097402652147084
10,2.110407950346018
12,2.109806498103632
14,2.1079337883939946
16,2.1047862990147896
18,2.1006979616805244
20,2.0974424769545243
22,2.0932667082693497
24,2.088089008879601
