deg,E_kWh
-24,1.5948635142275869
-22,1.6092321993033916
-20,1.6225492257259468
-18,1.6348441929507767
-16,1.646798642344615
-14,1.6576830546588222
-12,1.6676698260136085
-10,1.6770658497985984
-8,1.6853175529005406
-6,1.6944377578737633
-4,1.7111969533972136
-2,1.7266600585612208
0,1.7407424633656765
2,1.7533364216073501
4,1.7645960250895008
6,1.774816991312973
8,1.7838629300087707
10,1.7916652115930938
12,1.7982155651164262
14,1.8037914605526364
16,1.8084585385977523
18,1.8119569296527955
20,1.8153923515645765
22,1.8178590534107015
24,1.8188034425103605
