deg,E_kWh
-24,1.5104561561288299
-22,1.5173595591847127
-20,1.5255418110335717
-18,1.5351987283138975
-16,1.5441154305210876
-14,1.5521365397588123
-12,1.5592617450441408
-10,1.5656357364581857
-8,1.5717011032148418
-6,1.5767202927831918
-4,1.5808114040375494
-2,1.5839622192631841
0,1.5859275294581452
2,1.5872209410322415
4,1.5874561125557989
6,1.586631446199766
8,1.5850874975458604
10,1.5827939530184503
12,1.5796522190676587
14,1.576390564221962
16,1.572215852103458
18,1.5671229680508154
20,1.5611064482033046
22,1.555289730942511
24,1.5490514728873812
