deg,E_kWh
-24,1.4626143667086513
-22,1.4786563469290226
-20,1.4935501041803945
-18,1.5073423950048797
-16,1.51999506388234
-14,1.5324750077126212
-12,1.5438294603873641
-10,1.55393154070202
-8,1.572299669340433
-6,1.5956137579421945
-4,1.6172507189830707
-2,1.6372955189329934
0,1.6554148594574498
2,1.6716952765334665
4,1.6862473031725307
6,1.6991134927334648
8,1.7102965276681685
10,1.7202976280782167
12,1.7288935682794482
14,1.7359555235054158
16,1.7414942811956071
18,1.7450807384988103
20,1.7479683580658885
22,1.749733653275051
24,1.7503902281463295
