deg,E_kWh
-24,1.1347289973541022
-22,1.1518518539875773
-20,1.1680444410745212
-18,1.1832763523413483
-16,1.1975393974650819
-14,1.2108272743592783
-12,1.2231352300745812
-10,1.2347215987285995
-8,1.2462171685054413
-6,1.2565870039444054
-4,1.2657072029314678
-2,1.2735777869825466
0,1.2801993694632468
2,1.2854107816137703
4,1.2896005131400492
6,1.29277017265734
8,1.294921692015451
10,1.2960573220123972
12,1.2962632598514412
14,1.2967090161718031
16,1.296648405481107
18,1.295847051154572
20,1.2943085465996564
22,1.2920366728938952
24,1.2890353853853325
