deg,E_kWh
-24,1.752881074748435
-22,1.7647317641296425
-20,1.7766621591445828
-18,1.7892660224300205
-16,1.8008007271283095
-14,1.8111566187065016
-12,1.8203483869219066
-10,1.8352132192627362
-8,1.849806753320511
-6,1.8635201468439573
-4,1.8761910036734504
-2,1.8872607609757721
0,1.8967276426763706
2,1.9048719697327237
4,1.911552826864222
6,1.9168246835598495
8,1.920685957288515
10,1.9231345470851755
12,1.9241676872180733
14,1.9238830387093522
16,1.923171688596867
18,1.9213909492398624
20,1.918645646596824
22,1.9149382623406725
24,1.9101613801951003
