deg,E_kWh
-24,1.8208437185025572
-22,1.8340911332463012
-20,1.8466981537331828
-18,1.8583366248343682
-16,1.869963209883634
-14,1.8803583237881636
-12,1.8974605982451442
-10,1.9139088410680483
-8,1.9294151136850728
-6,1.9435568670681564
-4,1.9562396084160876
-2,1.967563817887408
0,1.9772407739307292
2,1.9855479537180385
4,1.9923323086491898
6,1.997006955289447
8,2.0002311966453052
10,2.002174842582529
12,2.003450829394164
14,2.0036701659665463
16,2.003135825279253
18,2.002032968420808
20,1.9998794485221763
22,1.996668213256633
24,1.9928424138758607
