deg,E_kWh
-24,1.3090319925192033
-22,1.323685551922335
-20,1.3373249487732632
-18,1.349958287290961
-16,1.361593978165844
-14,1.3722405859486706
-12,1.3819066882475577
-10,1.390922686065707
-8,1.3992289283098627
-6,1.4068847110833431
-4,1.4133900281308582
-2,1.4187059976021177
0,1.422839303933415
2,1.4259471561602033
4,1.428054532296284
6,1.4292220898416563
8,1.4294528501161736
10,1.4287489935123707
12,1.4271118446687667
14,1.4245898181278747
16,1.4219614390823943
18,1.4192188421178666
20,1.4160601226130316
22,1.412221744239134
24,1.4069031285904543
