deg,E_kWh
-24,2.162136308916368
-22,2.1788473038423435
-20,2.2033550320463373
-18,2.226612379340191
-16,2.249038464179119
-14,2.2703356654552076
-12,2.289849931623375
-10,2.3078909724653656
-8,2.3245990916947465
-6,2.339384621189632
-4,2.3522519262530377
-2,2.363341494284631
0,2.3724770757897096
2,2.3790565703975712
4,2.3838779751394235
6,2.3872136664784946
8,2.3890182270317237
10,2.389236111229308
12,2.38875113888419
14,2.386825590997801
16,2.383447997688139
18,2.379561759983693
20,2.374786502974837
22,2.368715651785542
24,2.3628563955841613
