deg,E_kWh
-24,2.082079994418162
-22,2.0968264654333804
-20,2.114555619731601
-18,2.1364867804849403
-16,2.158034087416736
-14,2.178129241242288
-12,2.1965525395139514
-10,2.2133630447515014
-8,2.229103249475625
-6,2.2430665229341598
-4,2.255262650857393
-2,2.265899367804922
0,2.274668222760137
2,2.2811471662257157
4,2.2860241451324455
6,2.2895834516490283
8,2.2916947320655736
10,2.2923544343629283
12,2.292162032938766
14,2.290835646486559
16,2.2881702274852644
18,2.2853830984808376
20,2.2814790367107074
22,2.276509538900789
24,2.2711729833238303
