deg,E_kWh
-24,1.2955902927988363
-22,1.30384782785673
-20,1.3123967605445672
-18,1.320350905855699
-16,1.3281838929293113
-14,1.344572451623661
-12,1.359743685072104
-10,1.373634140652766
-8,1.3862452299529937
-6,1.397581294861384
-4,1.4076485511843968
-2,1.4165270501940561
0,1.4241447210794782
2,1.4301769359962464
4,1.4350395744353481
6,1.4388109088907068
8,1.4416644881014071
10,1.4434774734496483
12,1.444957404647335
14,1.44557700476845
16,1.445292214279118
18,1.4441092727460576
20,1.4420340442487067
22,1.4396493723197523
24,1.437096413098797
