deg,E_kWh
-24,1.5223799586780882
-22,1.5410690761487944
-20,1.558752474684068
-18,1.5764187969904253
-16,1.5928288214343738
-14,1.607995878807494
-12,1.622073158121234
-10,1.635445595773881
-8,1.6475111956732602
-6,1.658278772276295
-4,1.6677624243527494
-2,1.6761587320693347
0,1.683186092290328
2,1.6884810763377518
4,1.6927945585276813
6,1.696014161256122
8,1.69813138184589
10,1.6992941232232603
12,1.6997617018184545
14,1.6992898180635265
16,1.69794601330982
18,1.6962983657404014
20,1.6940002330691917
22,1.6908742623163586
24,1.6869165105670882
