deg,E_kWh
-24,1.5295475495139657
-22,1.5421594692468217
-20,1.5538213093979374
-18,1.5644292250647618
-16,1.5739923351937295
-14,1.5825267448533586
-12,1.5930814917628262
-10,1.6089519948342759
-8,1.6240253358554528
-6,1.638242470359055
-4,1.6511354339212416
-2,1.6625183186382093
0,1.6723856961139443
2,1.6810620528291287
4,1.6879429707422309
6,1.6932112394729557
8,1.6978221395158957
10,1.7013255169349968
12,1.7037184035356268
14,1.704998105641809
16,1.7051621334587694
18,1.70420814924107
20,1.703097926326534
22,1.7024922390858082
24,1.7012895941055621
