deg,E_kWh
-24,1.1953587812721085
-22,1.2119320098662005
-20,1.2275075103785544
-18,1.242079567885672
-16,1.255643732719252
-14,1.2691123545374827
-12,1.2815855006566026
-10,1.2929043608353323
-8,1.3030679535167382
-6,1.3120759543151217
-4,1.3202417787469727
-2,1.327165651768648
0,1.3327870772800539
2,1.337111610246793
4,1.340361603289802
6,1.3425388851417124
8,1.3440036472549473
10,1.3447192867367204
12,1.3444814183195313
14,1.3432925043961828
16,1.341926262964953
18,1.3400950941543897
20,1.3374839291013159
22,1.3340961764890062
24,1.3299353940129972
